person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
27,85000,12.0,3800,6.03,0.04,6,False,False,False,False,False,False,False,True,False
23,100000,7.0,10000,10.59,0.1,4,False,False,False,False,False,False,True,False,False
23,75000,0.0,5000,14.65,0.07,4,False,True,False,True,False,False,False,False,False
47,87000,15.0,10000,11.011694892245036,0.11,11,False,False,False,False,False,False,True,False,False
23,45000,1.0,15000,7.9,0.33,4,False,False,True,False,False,False,True,False,False
37,54996,5.0,7000,6.92,0.13,13,False,False,False,False,True,False,False,False,False
30,134500,9.0,24000,15.96,0.18,6,False,False,False,False,False,False,False,False,True
22,29100,2.0,6250,16.07,0.21,4,False,False,True,False,False,False,False,True,False
24,37000,8.0,6000,6.76,0.16,4,False,False,True,False,False,True,False,False,False
22,14400,2.0,4000,10.99,0.28,3,False,True,False,False,False,True,False,False,False
24,44600,5.0,20000,11.89,0.45,4,False,False,False,False,False,True,False,False,False
29,71000,13.0,14000,7.14,0.2,5,False,True,False,False,False,True,False,False,False
22,31356,6.0,11225,11.011694892245036,0.36,2,False,False,False,False,False,False,False,False,True
28,30784,0.0,6000,9.32,0.19,8,False,False,True,False,False,False,True,False,False
25,12732,4.0,1550,15.27,0.12,2,False,False,True,False,True,False,False,False,False
22,25000,3.0,3000,12.69,0.12,3,False,False,True,True,False,False,False,False,False
34,32000,0.0,4500,6.62,0.14,6,False,False,True,False,False,True,False,False,False
22,75000,6.0,6000,7.74,0.08,4,False,False,False,False,False,False,False,False,False
29,27000,4.0,2000,7.88,0.07,6,False,False,True,False,False,True,False,False,False
24,46000,4.0,10000,15.99,0.22,3,False,False,False,False,False,True,False,False,False
26,30000,4.0,5000,11.58,0.17,4,False,True,False,False,False,False,False,True,False
22,35000,6.0,5000,11.14,0.14,2,False,True,False,False,False,True,False,False,False
25,45000,1.0,10000,11.89,0.22,3,False,False,True,False,False,False,False,False,False
23,50000,5.0,9000,11.14,0.18,2,False,False,False,False,False,False,True,False,False
41,69350,5.0,10800,5.42,0.16,13,False,False,True,True,False,False,False,False,False
32,50004,5.0,2200,15.65,0.04,9,False,False,True,True,False,False,False,False,True
24,15600,3.0,4000,16.32,0.26,2,False,False,True,False,False,True,False,False,False
27,120000,0.0,10000,6.62,0.08,10,False,False,False,False,True,False,False,False,False
22,100000,0.0,24000,13.47,0.24,4,False,False,False,False,False,True,False,False,False
24,33600,0.0,4800,11.86,0.14,2,False,False,True,False,False,True,False,False,False
36,93000,1.0,12000,13.48,0.13,12,False,False,True,False,False,False,True,False,True
22,72000,6.0,5000,6.54,0.07,2,False,False,False,False,False,True,False,False,False
31,65000,11.0,5000,11.011694892245036,0.08,5,False,False,False,False,False,False,True,False,False
30,48000,12.0,15000,11.011694892245036,0.31,9,False,False,False,False,False,False,True,False,False
33,79440,12.0,5525,13.85,0.07,9,False,False,False,False,False,True,False,False,True
34,24000,4.0,2400,13.98,0.1,9,False,True,False,False,True,False,False,False,False
23,43200,6.0,2000,14.35,0.05,4,False,True,False,True,False,False,False,False,False
29,37500,7.0,3300,10.37,0.09,8,False,False,True,True,False,False,False,False,False
25,67000,0.0,7000,8.63,0.1,3,False,False,False,True,False,False,False,False,False
34,58650,7.0,12000,20.17,0.17,10,False,False,False,False,False,True,False,False,True
23,60000,7.0,15000,7.9,0.25,3,False,False,False,True,False,False,False,False,False
22,56400,2.0,9500,8.9,0.17,4,False,False,True,False,False,False,False,False,False
23,58200,2.0,13000,11.011694892245036,0.22,3,False,False,False,False,False,False,True,False,False
24,39000,8.0,1200,11.011694892245036,0.03,2,False,False,False,False,False,False,False,True,False
22,29004,6.0,6200,15.23,0.21,4,False,False,True,False,False,False,False,False,True
35,37000,5.0,14000,7.88,0.38,8,False,False,True,False,False,False,False,False,False
51,38000,7.0,13000,12.42,0.34,18,False,False,True,False,False,False,True,False,False
34,28880,2.0,3000,11.78,0.1,9,False,False,True,False,False,False,False,True,False
29,74000,2.0,6000,5.42,0.08,10,False,False,True,False,True,False,False,False,False
22,78000,6.0,25000,16.77,0.32,2,False,False,False,False,True,False,False,False,False
24,45600,0.0,14500,11.011694892245036,0.32,3,False,False,True,False,False,False,False,True,False
24,60000,0.0,12000,12.21,0.2,2,False,False,True,False,False,False,True,False,False
35,46000,4.0,8800,14.27,0.19,7,False,False,True,False,False,False,True,False,False
29,105996,0.0,19400,11.011694892245036,0.18,6,False,False,False,False,False,False,False,False,False
22,47940,4.0,15000,11.011694892245036,0.31,4,False,False,False,False,False,False,False,False,False
26,95000,0.0,12000,10.65,0.13,3,False,False,True,False,False,False,False,True,False
25,40000,1.0,4000,7.29,0.1,2,False,False,False,False,True,False,False,False,False
28,60000,2.0,12000,9.91,0.2,10,False,False,True,False,False,False,False,True,False
27,128000,2.0,18000,11.83,0.14,6,False,False,False,False,False,False,False,False,False
28,51150,1.0,7200,9.63,0.14,10,False,False,False,False,False,True,False,False,False
22,110000,0.0,28000,7.49,0.25,4,False,False,False,False,False,False,False,False,False
25,45000,2.0,4800,9.45,0.11,4,False,False,True,False,False,False,True,False,False
24,40000,6.0,5400,12.42,0.14,3,False,False,False,True,False,False,False,False,False
31,34000,15.0,10625,14.79,0.31,6,False,False,True,False,False,False,True,False,True
23,54000,5.0,10000,16.45,0.19,3,False,False,False,False,False,False,False,False,False
26,40000,0.0,10000,11.86,0.25,4,False,True,False,False,True,False,False,False,False
29,80000,14.0,5000,15.21,0.06,6,False,False,False,False,True,False,False,False,False
26,35000,2.0,2500,8.9,0.07,2,False,False,True,False,False,False,False,False,False
27,80000,3.0,20000,7.49,0.25,9,False,False,True,True,False,False,False,False,False
31,96000,3.0,10000,9.99,0.1,5,False,True,False,False,False,False,False,True,False
21,40200,5.0,7200,7.88,0.18,2,False,False,False,False,False,True,False,False,False
35,47400,2.0,14000,14.42,0.3,7,False,False,True,False,False,False,True,False,False
23,84000,0.0,28000,8.49,0.33,4,False,False,False,False,False,False,True,False,False
33,48000,2.0,4750,11.011694892245036,0.1,8,False,True,False,False,True,False,False,False,False
22,63000,6.0,8400,7.29,0.13,4,False,False,False,False,False,False,False,True,False
36,45000,3.0,1800,14.27,0.04,15,False,False,True,False,False,False,False,False,True
21,40000,5.0,5000,6.62,0.13,2,False,False,False,False,False,False,True,False,False
38,34000,4.0,11000,13.98,0.32,17,False,True,False,False,True,False,False,False,True
27,69000,11.0,6000,15.21,0.09,8,False,False,True,False,False,False,False,False,False
23,65000,2.0,7000,8.49,0.11,3,False,False,False,False,False,False,False,False,False
24,49200,8.0,10000,13.49,0.2,3,False,False,True,False,False,False,False,True,False
33,26688,6.0,5000,10.59,0.19,10,False,False,False,True,False,False,False,False,False
23,52360,4.0,15000,16.49,0.29,2,False,False,False,False,False,False,False,True,True
31,79100,4.0,19150,6.99,0.24,7,False,False,False,False,False,True,False,False,False
22,59959,4.0,6000,11.011694892245036,0.1,3,False,False,False,True,False,False,False,False,False
33,30784,7.0,9950,12.99,0.32,8,False,False,True,False,False,False,False,False,False
23,140000,5.0,12000,11.12,0.09,3,False,False,True,False,False,False,False,False,False
35,23400,12.0,5000,15.33,0.21,9,False,True,False,True,False,False,False,False,False
22,26000,2.0,2000,7.4,0.08,2,False,False,False,True,False,False,False,False,False
39,150000,0.0,20000,10.08,0.13,17,False,False,True,False,True,False,False,False,False
25,78000,1.0,6000,9.63,0.08,4,False,False,True,False,False,False,True,False,False
22,38000,2.0,8000,9.99,0.21,3,False,False,False,False,False,True,False,False,False
39,70000,8.0,16000,7.9,0.23,14,False,False,True,False,False,True,False,False,False
31,66000,3.0,21000,10.37,0.32,10,False,False,True,False,False,False,True,False,False
37,45000,1.0,9000,11.71,0.2,16,False,False,True,False,False,False,False,False,False
38,65000,3.0,8000,10.62,0.12,14,False,True,False,False,False,False,True,False,False
33,55000,3.0,1775,7.49,0.03,7,False,False,False,False,False,True,False,False,False
25,54000,4.0,12000,16.77,0.22,4,False,False,True,False,False,False,True,False,False
23,43000,7.0,15600,11.011694892245036,0.36,4,False,False,False,False,False,False,False,True,False
33,58100,1.0,17500,13.57,0.3,10,False,False,True,False,False,False,False,False,True
21,35000,5.0,8000,9.91,0.23,3,False,True,False,False,False,False,False,True,False
25,122000,9.0,20000,13.23,0.16,4,False,False,False,False,False,False,True,False,False
23,67700,7.0,15000,14.11,0.22,3,False,False,False,True,False,False,False,False,True
24,61000,3.0,12000,11.011694892245036,0.2,3,False,False,True,False,False,False,False,True,False
24,63508,8.0,2500,11.14,0.04,4,False,False,False,False,True,False,False,False,False
28,42000,0.0,12000,11.11,0.29,9,False,False,True,False,False,False,False,True,False
21,33000,5.0,3375,13.49,0.1,3,False,False,True,False,False,False,False,True,True
24,32000,8.0,12000,12.87,0.38,2,False,False,True,False,False,False,False,False,True
25,54000,1.0,7000,20.89,0.13,3,False,False,True,False,False,False,False,False,False
22,50000,0.0,13000,12.42,0.26,2,False,False,True,False,False,False,False,False,False
31,62839,15.0,9000,15.33,0.14,10,False,False,True,False,True,False,False,False,False
32,38100,0.0,8400,8.38,0.22,9,False,False,False,True,False,False,False,False,False
25,134300,3.0,5000,16.49,0.03,2,False,False,True,False,False,True,False,False,False
27,45000,11.0,13000,8.94,0.29,6,False,False,True,False,False,False,False,False,False
27,59068,11.0,13500,13.22,0.23,9,False,False,False,False,False,False,False,True,True
35,15000,3.0,3700,9.32,0.25,6,False,True,False,False,True,False,False,False,False
24,21000,2.0,1800,10.65,0.09,2,False,False,True,False,False,True,False,False,False
25,41412,4.0,7600,11.12,0.18,3,False,False,True,False,False,True,False,False,False
32,48000,5.0,5000,11.49,0.1,8,False,False,True,False,False,False,False,False,False
27,50400,7.0,11000,8.94,0.22,5,False,False,False,False,False,True,False,False,False
24,27360,5.0,8000,7.29,0.29,3,False,False,False,False,False,False,True,False,False
30,45000,2.0,13250,7.9,0.29,10,False,False,True,False,False,False,False,True,False
30,83000,4.0,20000,11.11,0.24,9,False,False,False,False,False,False,False,False,False
38,34800,2.0,6250,7.49,0.18,16,False,False,False,False,False,False,True,False,False
46,60000,9.0,15000,16.32,0.25,13,False,False,True,False,False,False,False,True,False
24,45000,8.0,5000,5.79,0.11,3,False,False,False,False,False,True,False,False,False
33,100000,3.0,15000,10.0,0.15,7,False,False,False,False,False,False,True,False,False
24,60000,6.0,15000,13.99,0.25,4,False,False,True,False,True,False,False,False,False
24,78300,0.0,5000,7.74,0.06,3,False,False,True,False,True,False,False,False,False
30,65600,5.0,4000,12.68,0.06,7,False,True,False,False,False,False,False,True,True
25,60000,9.0,12000,12.21,0.2,3,False,False,True,True,False,False,False,False,False
47,52000,4.0,12000,7.29,0.23,16,False,False,False,False,False,True,False,False,False
34,72000,6.0,20000,11.011694892245036,0.28,6,False,False,True,False,False,False,False,False,False
27,98000,11.0,17000,8.88,0.17,9,False,False,False,False,False,False,False,True,False
30,65000,1.0,1800,16.49,0.03,9,False,True,False,False,True,False,False,False,False
24,102000,8.0,24250,11.83,0.24,3,False,True,False,False,False,True,False,False,False
23,80000,5.0,15000,12.69,0.19,4,False,False,True,False,False,False,False,True,False
27,38500,0.0,11500,12.42,0.3,9,False,False,True,False,False,False,False,False,False
35,73000,9.0,14000,14.59,0.19,8,False,False,True,False,False,False,False,True,True
35,96000,5.0,14000,7.49,0.15,10,False,False,False,False,False,True,False,False,False
23,57504,7.0,10000,8.59,0.17,2,False,False,False,False,False,False,True,False,False
22,38000,6.0,4000,6.76,0.11,2,False,False,False,False,False,True,False,False,False
23,33012,2.0,12200,10.99,0.37,4,False,True,False,True,False,False,False,False,False
25,162500,2.0,35000,7.49,0.22,4,False,False,True,False,False,False,False,True,False
26,45000,2.0,4800,13.06,0.11,4,False,False,True,False,False,False,True,False,True
27,30069,0.0,2400,15.99,0.08,9,False,False,True,False,False,False,False,False,True
33,25000,6.0,2800,9.32,0.11,7,False,False,True,False,False,False,True,False,False
21,98280,2.0,10000,6.62,0.1,2,False,False,False,False,False,False,False,False,False
23,62400,4.0,7200,8.9,0.12,4,False,False,False,False,False,False,False,True,False
22,49000,6.0,2400,5.79,0.05,3,False,False,False,False,False,False,False,True,False
46,81000,1.0,7000,9.45,0.09,14,False,False,False,True,False,False,False,False,False
22,47472,6.0,20000,11.83,0.42,3,False,False,False,False,False,False,False,True,False
24,51500,6.0,4000,7.51,0.08,2,False,False,False,False,False,True,False,False,False
26,65000,9.0,20500,6.99,0.32,2,False,False,False,True,False,False,False,False,False
26,40000,1.0,12000,11.58,0.3,2,False,False,True,False,False,False,True,False,False
37,22800,18.0,7000,6.03,0.31,12,False,True,False,True,False,False,False,False,False
39,28800,4.0,3250,14.72,0.11,16,False,False,True,False,False,False,True,False,False
28,70900,12.0,25000,15.37,0.35,6,False,False,False,True,False,False,False,False,True
25,50000,6.0,8400,13.22,0.17,3,False,False,True,False,False,True,False,False,False
21,26400,3.0,10000,11.011694892245036,0.38,2,False,False,True,False,False,True,False,False,False
25,154000,9.0,12000,10.99,0.08,3,False,False,False,False,False,False,False,False,False
28,92000,0.0,6000,11.011694892245036,0.07,7,False,False,False,True,False,False,False,False,False
34,48000,5.0,3600,10.37,0.07,5,False,False,False,False,False,False,False,True,False
22,82000,6.0,10750,9.25,0.13,3,False,False,False,True,False,False,False,False,False
26,72000,4.0,4800,11.86,0.07,3,False,False,True,False,True,False,False,False,False
24,12000,0.0,4000,13.8,0.33,3,False,False,True,False,False,False,True,False,True
28,67000,3.0,12000,11.011694892245036,0.18,5,False,False,True,False,True,False,False,False,False
24,55000,8.0,15000,11.011694892245036,0.27,3,False,False,False,False,False,False,True,False,True
22,62364,2.0,10000,10.99,0.16,2,False,False,True,True,False,False,False,False,False
23,145000,7.0,20800,11.83,0.14,4,False,True,False,True,False,False,False,False,False
62,60000,5.0,16000,8.9,0.27,19,False,False,False,False,False,False,True,False,False
29,70000,13.0,10000,6.99,0.14,5,False,False,False,False,False,True,False,False,False
29,49349,13.0,4000,11.49,0.08,5,False,False,False,False,False,False,False,False,False
27,40000,2.0,6000,11.28,0.15,7,False,False,True,True,False,False,False,False,False
24,225000,0.0,6000,11.011694892245036,0.03,4,False,False,True,False,False,True,False,False,False
23,28800,1.0,1675,15.21,0.06,2,False,False,True,False,False,False,True,False,True
37,46000,4.0,6000,11.49,0.13,13,False,False,True,True,False,False,False,False,False
24,74800,4.0,14000,16.45,0.16,2,False,False,True,False,False,True,False,False,False
24,84000,1.0,12000,6.91,0.14,2,False,False,True,False,False,True,False,False,False
22,54000,5.0,12000,12.23,0.22,3,False,False,False,True,False,False,False,False,True
30,30809,1.0,11200,11.99,0.36,8,False,False,True,False,False,True,False,False,False
22,90000,6.0,9500,11.011694892245036,0.11,3,False,False,False,False,False,False,False,False,False
24,66000,5.0,13000,10.25,0.2,2,False,False,False,False,False,False,False,False,False
45,123000,2.0,14000,11.011694892245036,0.11,17,False,False,True,True,False,False,False,False,False
34,91200,5.0,12000,6.92,0.13,7,False,False,True,False,False,True,False,False,False
22,68000,6.0,10000,10.74,0.15,2,False,False,False,False,False,False,True,False,False
23,56004,7.0,15000,11.26,0.27,2,False,False,False,False,False,False,True,False,False
29,48000,0.0,6000,14.27,0.13,7,False,True,False,False,False,False,False,True,False
